BookID,Location,Authors,OriginalTitle,title,language_code,AverageRating,image_url,small_image_url
1526,online,,Designing Machine Learning Systems: An Iterative Process for Production-Ready Applications,Designing Machine Learning Systems: An Iterative Process for Production-Ready Applications,eng,3.21,https://images.gr-assets.com/books/1324434134m/35222.jpg,https://images.gr-assets.com/books/1324434134s/35222.jpg
1527,online," Jike Chong,  and , Yue Cathy Chang","Data Science on AWS: Implementing End-to-End, Continuous AI and Machine Learning Pipelines","Data Science on AWS: Implementing End-to-End, Continuous AI and Machine Learning Pipelines",eng,4.17,https://images.gr-assets.com/books/1451351524m/21413442.jpg,https://images.gr-assets.com/books/1451351524s/21413442.jpg
1528,online," Joe Reis,  and , Matt Housley",Getting Started with Data Science: Making Sense of Data with Analytics (IBM Press),Getting Started with Data Science: Making Sense of Data with Analytics (IBM Press),eng,3.85,https://images.gr-assets.com/books/1355144244m/55344.jpg,https://images.gr-assets.com/books/1355144244s/55344.jpg
1529,online, Jeremy Kubica,Dive Into Data Science: Use Python To Tackle Your Toughest Business Challenges,Dive Into Data Science: Use Python To Tackle Your Toughest Business Challenges,eng,3.51,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1530,online," Emily Robinson, Jacqueline Nolis, et al.","Statistics for Absolute Beginners (Second Edition) (AI, Data Science, Python & Statistics for Beginners Book 5)","Statistics for Absolute Beginners (Second Edition) (AI, Data Science, Python & Statistics for Beginners Book 5)",eng,4.13,https://images.gr-assets.com/books/1324445245m/44244.jpg,https://images.gr-assets.com/books/1324445245s/44244.jpg
1531,online, Jonathan Schwabish,How to Lead in Data Science,How to Lead in Data Science,eng,3.99,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1532,online, Brian Godsey,Fundamentals of Data Engineering: Plan and Build Robust Data Systems,Fundamentals of Data Engineering: Plan and Build Robust Data Systems,en-US,3.76,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1533,online," Foster Provost, Tom Fawcett, et al.",Data Structures the Fun Way: An Amusing Adventure with Coffee-Filled Examples,Data Structures the Fun Way: An Amusing Adventure with Coffee-Filled Examples,en-US,3.7,https://images.gr-assets.com/books/1341544241m/31334.jpg,https://images.gr-assets.com/books/1341544241s/31334.jpg
1534,online, Cory Althoff,Build a Career in Data Science,Build a Career in Data Science,eng,4.02,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1535,online," Peter Bruce,  and , Andrew Bruce","Better Data Visualizations: A Guide for Scholars, Researchers, and Wonks","Better Data Visualizations: A Guide for Scholars, Researchers, and Wonks",en-US,4.16,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1536,online," Brandeis Hill Marshall,  and , Timnit Gebru",Think Like a Data Scientist: Tackle the data science process step-by-step,Think Like a Data Scientist: Tackle the data science process step-by-step,en-US,3.98,https://images.gr-assets.com/books/1443543424m/43542.jpg,https://images.gr-assets.com/books/1443543424s/43542.jpg
1537,online, Christopher Hian-ann Ting,Data Science for Business: What You Need to Know About Data Mining and Data-Analytic Thinking,Data Science for Business: What You Need to Know About Data Mining and Data-Analytic Thinking,eng,3.84,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1538,online, David Spiegelhalter,The Self-Taught Computer Scientist: The Beginner's Guide to Data Structures & Algorithms,The Self-Taught Computer Scientist: The Beginner's Guide to Data Structures & Algorithms,eng,3.4,https://images.gr-assets.com/books/1451435553m/2252525.jpg,https://images.gr-assets.com/books/1451435553s/2252525.jpg
1539,online, Dan Bouk,Practical Statistics for Data Scientists: 50 Essential Concepts,Practical Statistics for Data Scientists: 50 Essential Concepts,eng,4.04,https://images.gr-assets.com/books/1443145342m/32555455.jpg,https://images.gr-assets.com/books/1443145342s/32555455.jpg
1540,online,,Data Conscience: Algorithmic Siege on our Humanity,Data Conscience: Algorithmic Siege on our Humanity,en-US,3.91,https://images.gr-assets.com/books/1322254444m/54255.jpg,https://images.gr-assets.com/books/1322254444s/54255.jpg
1541,online," Hariom Tatsat, Sahil Puri, et al.",Algorithmic Finance: A Companion To Data Science,Algorithmic Finance: A Companion To Data Science,eng,4.24,https://images.gr-assets.com/books/132542331m/5455412.jpg,https://images.gr-assets.com/books/132542331s/5455412.jpg
1542,online, Valliappa Lakshmanan,The Art of Statistics: How to Learn from Data,The Art of Statistics: How to Learn from Data,eng,3.77,https://images.gr-assets.com/books/1345454314m/14234444.jpg,https://images.gr-assets.com/books/1345454314s/14234444.jpg
1543,online," Piyanka Jain,  and , Puneet Sharma",Democracy's Data: The Hidden Stories in the U.S. Census and How to Read Them,Democracy's Data: The Hidden Stories in the U.S. Census and How to Read Them,,3.79,https://images.gr-assets.com/books/1344341435m/13543234.jpg,https://images.gr-assets.com/books/1344341435s/13543234.jpg
1544,online, Ville Tuulos,Machine Learning with Quantum Computers (Quantum Science and Technology),Machine Learning with Quantum Computers (Quantum Science and Technology),eng,3.83,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1545,online," Will Carroll, Tyler Brooke, et al.",Machine Learning and Data Science Blueprints for Finance: From Building Trading Strategies to Robo-Advisors Using Python,Machine Learning and Data Science Blueprints for Finance: From Building Trading Strategies to Robo-Advisors Using Python,en-US,4.36,https://images.gr-assets.com/books/1345145421m/444424.jpg,https://images.gr-assets.com/books/1345145421s/444424.jpg
1546,online, Klaus Hoeyer,Data Science on the Google Cloud Platform: Implementing End-to-End Real-Time Data Pipelines: From Ingest to Machine Learning,Data Science on the Google Cloud Platform: Implementing End-to-End Real-Time Data Pipelines: From Ingest to Machine Learning,en-US,4.24,https://images.gr-assets.com/books/1324421554m/4145322.jpg,https://images.gr-assets.com/books/1324421554s/4145322.jpg
1547,online, Douglas B. Laney,Behind Every Good Decision: How Anyone Can Use Business Analytics to Turn Data into Profitable Insight,Behind Every Good Decision: How Anyone Can Use Business Analytics to Turn Data into Profitable Insight,eng,3.1,https://images.gr-assets.com/books/1355254325m/4444.jpg,https://images.gr-assets.com/books/1355254325s/4444.jpg
1548,online, Shrilata Murthy,Effective Data Science Infrastructure: How to make data scientists productive,Effective Data Science Infrastructure: How to make data scientists productive,eng,4.18,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1549,online," Justin Grimmer, Margaret E. Roberts, et al.","The Science of Football: The Math, Technology, and Data Behind America's Game","The Science of Football: The Math, Technology, and Data Behind America's Game",en-US,3.97,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1550,online, Dr. Briit,Data Paradoxes: The Politics of Intensified Data Sourcing in Contemporary Healthcare,Data Paradoxes: The Politics of Intensified Data Sourcing in Contemporary Healthcare,en-US,3.91,https://images.gr-assets.com/books/1354254444m/454452.jpg,https://images.gr-assets.com/books/1354254444s/454452.jpg
1551,online,,Data Juice: 101 Stories of How Organizations Are Squeezing Value from Available Data Assets,Data Juice: 101 Stories of How Organizations Are Squeezing Value from Available Data Assets,eng,3.93,https://images.gr-assets.com/books/1455554442m/24434444.jpg,https://images.gr-assets.com/books/1455554442s/24434444.jpg
1552,online," Robb Wilson,  and , Josh Tyson",Be the Outlier: How to Ace Data Science Interviews,Be the Outlier: How to Ace Data Science Interviews,en-US,4.3,https://images.gr-assets.com/books/1355341454m/452524.jpg,https://images.gr-assets.com/books/1355341454s/452524.jpg
1553,online,,Text as Data: A New Framework for Machine Learning and the Social Sciences,Text as Data: A New Framework for Machine Learning and the Social Sciences,en-US,4.16,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1554,online,,The Data Science Mindset: 6 Principles To Build Healthy Data-Driven Skills & Organizations,The Data Science Mindset: 6 Principles To Build Healthy Data-Driven Skills & Organizations,eng,4.24,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1555,online," Rama Chellappa,  and , Eric Niiler",Data Science and Machine Learning: Mathematical and Statistical Methods (Chapman & Hall/CRC Machine Learning & Pattern Recognition),Data Science and Machine Learning: Mathematical and Statistical Methods (Chapman & Hall/CRC Machine Learning & Pattern Recognition),eng,3.72,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1556,online," Michael Bowen,  and , Anthony Bartley",Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers,Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers,,4.34,https://images.gr-assets.com/books/1345222322m/13342534.jpg,https://images.gr-assets.com/books/1345222322s/13342534.jpg
1557,online,,The DATA Set Collection #2 (Boxed Set): A Case of the Clones; Invasion of the Insects; Out of Remote Control; Down the Brain Drain,The DATA Set Collection #2 (Boxed Set): A Case of the Clones; Invasion of the Insects; Out of Remote Control; Down the Brain Drain,,4.08,https://images.gr-assets.com/books/1244552154m/4512154.jpg,https://images.gr-assets.com/books/1244552154s/4512154.jpg
1558,online," Roger Peng,  and , Elizabeth Matsui",The Data Science Design Manual (Texts in Computer Science),The Data Science Design Manual (Texts in Computer Science),en-US,4.37,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1559,online," Ross Zowler, Cyrus Carey, et al.",Can We Trust AI? (Johns Hopkins Wavelengths),Can We Trust AI? (Johns Hopkins Wavelengths),eng,4.03,https://images.gr-assets.com/books/1342334515m/1241425.jpg,https://images.gr-assets.com/books/1342334515s/1241425.jpg
1560,online, Alex Gorelik,The Basics of Data Literacy: Helping Your Students (And You!) Make Sense of Data - PB343X,The Basics of Data Literacy: Helping Your Students (And You!) Make Sense of Data - PB343X,eng,3.89,https://images.gr-assets.com/books/1255525545m/5544435.jpg,https://images.gr-assets.com/books/1255525545s/5544435.jpg
1561,online, Franois Voron,Mathematics for Machine Learning,Mathematics for Machine Learning,eng,4.03,https://images.gr-assets.com/books/1355525425m/132442.jpg,https://images.gr-assets.com/books/1355525425s/132442.jpg
1562,online, Jeremy Adamson,The Art of Data Science,The Art of Data Science,en-GB,4.25,https://images.gr-assets.com/books/1412252143m/2242435.jpg,https://images.gr-assets.com/books/1412252143s/2242435.jpg
1563,online," Chip Heath,  and , Karla Starr","Data Science for Beginners 2020: Learn How Data Analytics and Machine Learning Are Used to Define New Strategies for Marketing and Business. (The Data Science Bible, Book 1)","Data Science for Beginners 2020: Learn How Data Analytics and Machine Learning Are Used to Define New Strategies for Marketing and Business. (The Data Science Bible, Book 1)",,3.88,https://images.gr-assets.com/books/1352442525m/15234322.jpg,https://images.gr-assets.com/books/1352442525s/15234322.jpg
1564,online,,The Enterprise Big Data Lake: Delivering the Promise of Big Data and Data Science,The Enterprise Big Data Lake: Delivering the Promise of Big Data and Data Science,,3.76,https://images.gr-assets.com/books/1345445134m/4445.jpg,https://images.gr-assets.com/books/1345445134s/4445.jpg
1565,online," Ramesh Sharda, Dursun Delen, et al.","Building Data Science Applications with FastAPI: Develop, manage, and deploy efficient machine learning applications with Python","Building Data Science Applications with FastAPI: Develop, manage, and deploy efficient machine learning applications with Python",eng,3.21,https://images.gr-assets.com/books/1315434544m/12545355.jpg,https://images.gr-assets.com/books/1315434544s/12545355.jpg
1566,online, Santanu Ganguly,Minding the Machines: Building and Leading Data Science and Analytics Teams,Minding the Machines: Building and Leading Data Science and Analytics Teams,eng,3.35,https://images.gr-assets.com/books/1354522254m/5244.jpg,https://images.gr-assets.com/books/1354522254s/5244.jpg
1567,online, Ray Dalio,Making Numbers Count: The Art and Science of Communicating Numbers,Making Numbers Count: The Art and Science of Communicating Numbers,en-GB,3.78,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
